Id,SalePrice
2076,121786.48
2077,104322.305
2078,126151.98
2079,132964.28
2080,133420.84
2081,140999.25
2082,174032.61
2083,133133.86
2084,117200.41
2085,126518.81
2086,234976.47
2087,160609.28
2088,155621.22
2089,60472.125
2090,217418.06
2091,256892.5
2092,138028.84
2093,129455.47
2094,293180.3
2095,171322.56
2096,172400.56
2097,303647.9
2098,151000.16
2099,74823.74
2100,186430.16
2101,377381.0
2102,163227.42
2103,216801.4
2104,140743.34
2105,301238.47
2106,168628.38
2107,301693.7
2108,127115.32
2109,151490.03
2110,155287.88
2111,134598.61
2112,171943.11
2113,305110.4
2114,164900.95
2115,151492.89
2116,138725.89
2117,183926.55
2118,140599.9
2119,112985.48
2120,160235.92
2121,127952.055
2122,81378.35
2123,179716.9
2124,134329.12
2125,149240.1
2126,188763.9
2127,217635.6
2128,140218.77
2129,130088.95
2130,144889.23
2131,152844.16
2132,175268.45
2133,125356.54
2134,134287.94
2135,293946.1
2136,105815.25
2137,164157.6
2138,167403.4
2139,150173.36
2140,195047.94
2141,207873.27
2142,116805.3
2143,127985.77
2144,105084.54
2145,198047.62
2146,135437.16
2147,157060.06
2148,148976.62
2149,132011.27
2150,215514.95
2151,116264.02
2152,259952.62
2153,143188.16
2154,130342.016
2155,181768.0
2156,190683.78
2157,162526.62
2158,172990.19
2159,174122.62
2160,198114.34
2161,198660.66
2162,230673.77
2163,176452.5
2164,190429.34
2165,146350.58
2166,152262.84
2167,168937.69
2168,149797.78
2169,155597.0
2170,208503.72
2171,138925.28
2172,137200.6
2173,187605.25
2174,178526.47
2175,206579.47
2176,234538.16
2177,177860.98
2178,200169.78
2179,173072.97
2180,183180.4
2181,191171.03
2182,204232.56
2183,230628.08
2184,153330.8
2185,119082.34
2186,162961.61
2187,151655.44
2188,158733.02
2189,191942.56
2190,105250.03
2191,129356.125
2192,122995.195
2193,341000.62
2194,150149.14
2195,112582.37
2196,112838.72
2197,201381.95
2198,129681.375
2199,127230.64
2200,183596.38
2201,183582.89
2202,429200.5
2203,118200.234
2204,171063.89
2205,138192.39
2206,122096.89
2207,137970.53
2208,265886.16
2209,126507.984
2210,158251.39
2211,262461.44
2212,191538.52
2213,133881.58
2214,124008.63
2215,163848.6
2216,127358.72
2217,114220.29
2218,93167.08
2219,201909.83
2220,117911.68
2221,201269.2
2222,192718.27
2223,294387.4
2224,191068.5
2225,121435.53
2226,160238.55
2227,181663.19
2228,227850.98
2229,194854.08
2230,166680.36
2231,189165.11
2232,194641.86
2233,171706.27
2234,248875.75
2235,196950.28
2236,187261.03
2237,193310.58
2238,171791.67
2239,173933.56
2240,157873.4
2241,146512.25
2242,104628.305
2243,146991.78
2244,150023.95
2245,138649.55
2246,169059.84
2247,169646.6
2248,172459.7
2249,195875.02
2250,181245.95
2251,237060.83
2252,138401.61
2253,204438.36
2254,160451.03
2255,163213.8
2256,147054.12
2257,176161.55
2258,170268.69
2259,159868.47
2260,232568.25
2261,208375.33
2262,199524.11
2263,210067.19
2264,280312.94
2265,304042.62
2266,244164.14
2267,222801.17
2268,182790.28
2269,188696.94
2270,207220.6
2271,182262.77
2272,158411.3
2273,194845.23
2274,180688.38
2275,143062.84
2276,168423.4
2277,124201.125
2278,204075.77
2279,194529.69
2280,147670.83
2281,142288.56
2282,163466.11
2283,138740.5
2284,132275.5
2285,127109.19
2286,122635.36
2287,354364.03
2288,332906.75
2289,221085.64
2290,193303.06
2291,393650.7
2292,264504.88
2293,345484.25
2294,317997.5
2295,263957.94
2296,262634.6
2297,248519.58
2298,197128.12
2299,298044.25
2300,197662.69
2301,288216.8
2302,223901.31
2303,212931.45
2304,197296.86
2305,163014.28
2306,145454.4
2307,184317.95
2308,345377.5
2309,203098.12
2310,230530.9
2311,148827.66
2312,253117.84
2313,155556.39
2314,192723.42
2315,220854.83
2316,199792.2
2317,256773.9
2318,167462.25
2319,202579.6
2320,213593.72
2321,190132.6
2322,202859.31
2323,196784.33
2324,223835.12
2325,179437.8
2326,174595.75
2327,193678.89
2328,224222.17
2329,167737.31
2330,175473.05
2331,214716.25
2332,216757.72
2333,175326.83
2334,186968.56
2335,153779.31
2336,183903.66
2337,240282.27
2338,263687.0
2339,296447.5
2340,182265.03
2341,179564.31
2342,215713.88
2343,211900.48
2344,173581.72
2345,188078.23
2346,266760.38
2347,229693.44
2348,224789.81
2349,212489.61
2350,269648.8
2351,273782.8
2352,218693.8
2353,178512.06
2354,203569.34
2355,173144.69
2356,180420.05
2357,235893.5
2358,163353.4
2359,134426.44
2360,116456.99
2361,127737.88
2362,196946.98
2363,124338.09
2364,228860.89
2365,197245.1
2366,243580.38
2367,184099.98
2368,187793.12
2369,194770.53
2370,125985.266
2371,145653.12
2372,199219.95
2373,196045.67
2374,205254.16
2375,161373.53
2376,144862.58
2377,175209.16
2378,143710.4
2379,143300.1
2380,137887.06
2381,137085.12
2382,202036.6
2383,182967.0
2384,180080.97
2385,133521.17
2386,136023.64
2387,194304.16
2388,123038.44
2389,123953.016
2390,212068.19
2391,129434.875
2392,126476.22
2393,235301.34
2394,163798.22
2395,161545.98
2396,130347.52
2397,219348.7
2398,192671.1
2399,68570.01
2400,114877.305
2401,156293.69
2402,106977.21
2403,164592.98
2404,145396.53
2405,170114.16
2406,202407.38
2407,108382.195
2408,146337.28
2409,112548.5
2410,136953.66
2411,129709.55
2412,155263.47
2413,125231.016
2414,192260.05
2415,132359.0
2416,154936.58
2417,99381.26
2418,174079.38
2419,98621.87
2420,130977.7
2421,123087.65
2422,139245.72
2423,333804.9
2424,206753.03
2425,181390.4
2426,175557.0
2427,224707.75
2428,191423.48
2429,130024.19
2430,158358.12
2431,89661.16
2432,181631.45
2433,128792.4
2434,117553.41
2435,111370.04
2436,115453.16
2437,102222.91
2438,125260.6
2439,130840.875
2440,144744.92
2441,152023.77
2442,146370.81
2443,87327.414
2444,156455.45
2445,154470.56
2446,122797.09
2447,169850.17
2448,131100.06
2449,164363.81
2450,213430.69
2451,165662.06
2452,351205.62
2453,99304.51
2454,181629.39
2455,151671.39
2456,134347.12
2457,262832.75
2458,110689.77
2459,88222.39
2460,116437.59
2461,104252.375
2462,175154.03
2463,113373.984
2464,165599.33
2465,192273.58
2466,172469.86
2467,165646.98
2468,141539.61
2469,128436.0
2470,166821.97
2471,188190.89
2472,152306.77
2473,100568.1
2474,133651.97
2475,183330.39
2476,157851.4
2477,144408.3
2478,137802.16
2479,138293.73
2480,225547.53
2481,124996.75
2482,188466.22
2483,131847.31
2484,118049.97
2485,115149.43
2486,141220.33
2487,213815.25
2488,167423.55
2489,207384.89
2490,235732.98
2491,101543.71
2492,147713.72
2493,234346.6
2494,208780.23
2495,130099.35
2496,189611.38
2497,124079.58
2498,82377.89
2499,150721.05
2500,127093.86
2501,103446.18
2502,175189.67
2503,139225.06
2504,333988.5
2505,194119.78
2506,292469.4
2507,264060.12
2508,305112.9
2509,198338.89
2510,225936.81
2511,166648.58
2512,173447.98
2513,163746.86
2514,173799.53
2515,202564.4
2516,174006.5
2517,172014.05
2518,161292.88
2519,218253.9
2520,177242.64
2521,160790.4
2522,172842.06
2523,148665.42
2524,157206.98
2525,150428.16
2526,139450.75
2527,130934.19
2528,206862.3
2529,265614.7
2530,177391.08
2531,207116.08
2532,158193.98
2533,191601.36
2534,179479.42
2535,193933.95
2536,201297.66
2537,233665.62
2538,197880.55
2539,163525.38
2540,246267.6
2541,195661.8
2542,159048.06
2543,113805.63
2544,182659.44
2545,155272.7
2546,214878.56
2547,190038.34
2548,203276.95
2549,146302.02
2550,318950.62
2551,162692.19
2552,147086.2
2553,119492.28
2554,164319.73
2555,140628.12
2556,80177.36
2557,132039.92
2558,164827.7
2559,96902.46
2560,313481.06
2561,167669.83
2562,174309.4
2563,236595.48
2564,183204.72
2565,105733.43
2566,166376.8
2567,97408.875
2568,142625.12
2569,218977.08
2570,147936.28
2571,173057.39
2572,158681.45
2573,185918.81
2574,291068.88
2575,107319.23
2576,185226.69
2577,156759.88
2578,138352.97
2579,101928.59
2580,269598.62
2581,122366.95
2582,283163.75
2583,224782.14
2584,148395.81
2585,174145.81
2586,183774.83
2587,212109.3
2588,166695.2
2589,127231.22
2590,162223.9
2591,239542.47
2592,254616.56
2593,186833.9
2594,193536.3
2595,218279.17
2596,215449.89
2597,167196.47
2598,213727.25
2599,174355.38
2600,117543.69
2601,130409.14
2602,96601.65
2603,107077.85
2604,117309.57
2605,105312.945
2606,127033.33
2607,146062.16
2608,301720.44
2609,145260.77
2610,151817.48
2611,153225.45
2612,158878.77
2613,133860.22
2614,142691.8
2615,131587.31
2616,149755.4
2617,122545.336
2618,147595.64
2619,144308.92
2620,167708.36
2621,161115.61
2622,159571.0
2623,198945.84
2624,246711.56
2625,190551.83
2626,162055.45
2627,157243.27
2628,358675.06
2629,193891.14
2630,258179.1
2631,367883.94
2632,312985.34
2633,218286.34
2634,236176.55
2635,174818.88
2636,175383.86
2637,150384.44
2638,174110.48
2639,194743.7
2640,182628.4
2641,118239.0
2642,202951.2
2643,119960.07
2644,125908.19
2645,139104.28
2646,113490.96
2647,127420.57
2648,173064.33
2649,141638.34
2650,154688.78
2651,131919.23
2652,360497.12
2653,252264.73
2654,238471.72
2655,392322.75
2656,295375.34
2657,274659.8
2658,330946.2
2659,283091.78
2660,233928.75
2661,248871.88
2662,215371.0
2663,232457.33
2664,172828.1
2665,180838.02
2666,186776.75
2667,197157.64
2668,190550.86
2669,259642.25
2670,287576.03
2671,207166.39
2672,221489.67
2673,146355.64
2674,167674.2
2675,224929.16
2676,177646.73
2677,185542.39
2678,239374.12
2679,177857.86
2680,182543.17
2681,200980.39
2682,184809.98
2683,231614.9
2684,166204.81
2685,170446.27
2686,197227.83
2687,158399.28
2688,248768.06
2689,208167.56
2690,217350.39
2691,154001.39
2692,211695.16
2693,236243.23
2694,174688.83
2695,179688.33
2696,165705.75
2697,166222.78
2698,199310.3
2699,148460.98
2700,144793.62
2701,137737.02
2702,114500.16
2703,144451.53
2704,177962.38
2705,135509.5
2706,110768.11
2707,131898.97
2708,128200.42
2709,161793.72
2710,136959.48
2711,209149.62
2712,170395.84
2713,162174.92
2714,143185.3
2715,136664.03
2716,156233.22
2717,181031.2
2718,220417.55
2719,150773.64
2720,143333.6
2721,131911.19
2722,124359.57
2723,222507.1
2724,140116.83
2725,145685.14
2726,138317.83
2727,204242.95
2728,133614.39
2729,127292.06
2730,116990.125
2731,107853.48
2732,108588.875
2733,183567.66
2734,101874.375
2735,109974.07
2736,115321.17
2737,136196.28
2738,151928.64
2739,140245.16
2740,147112.06
2741,123167.234
2742,116541.43
2743,105723.39
2744,190171.2
2745,230661.98
2746,145773.86
2747,131785.27
2748,139087.1
2749,126581.79
2750,127155.33
2751,197608.11
2752,125577.56
2753,223083.28
2754,215707.31
2755,108221.0
2756,252999.75
2757,103260.06
2758,158730.22
2759,148051.88
2760,121406.14
2761,167305.05
2762,141639.22
2763,194648.94
2764,121653.32
2765,255933.25
2766,119867.266
2767,107370.82
2768,162091.47
2769,128335.16
2770,128929.75
2771,129439.08
2772,127453.45
2773,275470.7
2774,113616.805
2775,186222.9
2776,222476.7
2777,159288.84
2778,118884.19
2779,189283.16
2780,89137.09
2781,144770.33
2782,108024.27
2783,99201.18
2784,117273.39
2785,114318.6
2786,111365.69
2787,138887.92
2788,124400.72
2789,456055.62
2790,154268.12
2791,106498.17
2792,83889.67
2793,258757.9
2794,219922.03
2795,133456.56
2796,176614.39
2797,161440.8
2798,129898.28
2799,212387.64
2800,136816.28
2801,167545.39
2802,149176.6
2803,160293.08
2804,123818.19
2805,110829.34
2806,136230.05
2807,161378.61
2808,160031.86
2809,145360.95
2810,163860.25
2811,118497.53
2812,172965.28
2813,167984.27
2814,167384.94
2815,144951.77
2816,162879.72
2817,98639.984
2818,132583.19
2819,164997.78
2820,102515.67
2821,131415.9
2822,272112.56
2823,173638.5
2824,117583.58
2825,173700.22
2826,178244.88
2827,143623.53
2828,157571.92
2829,169552.33
2830,206935.47
2831,182927.92
2832,240351.81
2833,219437.86
2834,220757.42
2835,222684.34
2836,163812.48
2837,146039.88
2838,150142.72
2839,160297.69
2840,249655.97
2841,161533.03
2842,185286.95
2843,146581.69
2844,180562.48
2845,124693.555
2846,178457.89
2847,173800.67
2848,130874.7
2849,158869.98
2850,195043.1
2851,232264.17
2852,180732.83
2853,164308.33
2854,115126.5
2855,182367.22
2856,192218.44
2857,160201.14
2858,219578.34
2859,149751.1
2860,182346.95
2861,147801.38
2862,185636.17
2863,188224.31
2864,203547.12
2865,183608.11
2866,200452.38
2867,147317.06
2868,155394.94
2869,146096.98
2870,92751.4
2871,152732.84
2872,156550.0
2873,261877.98
2874,113411.03
2875,118161.984
2876,183316.62
2877,149507.42
2878,175380.22
2879,127383.266
2880,150726.23
2881,168070.95
2882,113640.24
2883,127627.414
2884,180539.94
2885,138520.05
2886,159538.78
2887,142101.03
2888,118248.11
2889,136829.38
2890,121127.04
2891,134919.34
2892,117701.93
2893,109619.92
2894,113477.85
2895,194773.42
2896,173839.97
2897,200126.64
2898,160472.06
2899,225190.72
2900,171458.77
2901,181450.03
2902,161462.42
2903,186131.78
2904,175277.64
2905,88888.12
2906,204313.7
2907,122481.03
2908,171725.73
2909,129431.87
2910,115104.65
2911,157659.1
2912,129245.266
2913,80306.98
2914,119994.14
2915,126892.1
2916,92699.66
2917,184070.19
2918,191758.64
2919,169287.52
