Id,SalePrice
1997,372559.4
1998,311419.2
1999,285030.44
2000,382307.0
2001,204500.9
2002,254502.45
2003,278214.16
2004,345398.34
2005,239392.89
2006,204898.16
2007,264460.56
2008,195042.31
2009,191424.97
2010,198951.78
2011,155095.94
2012,165598.56
2013,180474.97
2014,188355.58
2015,178940.02
2016,187816.5
2017,186833.73
2018,151128.81
2019,164073.1
2020,114722.984
2021,121353.2
2022,223368.66
2023,169340.66
2024,247867.1
2025,299764.5
2026,179841.23
2027,150162.25
2028,148115.12
2029,162351.16
2030,238287.06
2031,203089.89
2032,224200.2
2033,214491.31
2034,151445.14
2035,224235.81
2036,169836.7
2037,176186.6
2038,282364.53
2039,197900.9
2040,524848.25
2041,299505.1
2042,201112.53
2043,192282.55
2044,169888.12
2045,196387.27
2046,120351.66
2047,161267.2
2048,151932.78
2049,149338.64
2050,177193.69
2051,89615.016
2052,117641.234
2053,159419.6
2054,142075.88
2055,135697.22
2056,150007.16
2057,145579.7
2058,273566.0
2059,128713.72
2060,186720.05
2061,164925.64
2062,117070.77
2063,138759.02
2064,162454.9
2065,136628.05
2066,193696.92
2067,150271.23
2068,125964.516
2069,74060.12
2070,112361.086
2071,127807.44
2072,118434.37
2073,158932.69
2074,201087.69
2075,151988.69
2076,111940.2
2077,158451.84
2078,127419.7
2079,153379.73
2080,147524.4
2081,139659.8
2082,129059.69
2083,158490.61
2084,118982.734
2085,139227.19
2086,137864.11
2087,121174.61
2088,111869.76
2089,112925.66
2090,145120.47
2091,106130.086
2092,143037.33
2093,141335.1
2094,143581.66
2095,146116.1
2096,95144.09
2097,69764.67
2098,155232.67
2099,100945.19
2100,114971.875
2101,117438.24
2102,153916.03
2103,101091.68
2104,153779.84
2105,136316.78
2106,57513.6
2107,286419.0
2108,116668.98
2109,130924.53
2110,127453.61
2111,138291.25
2112,145260.2
2113,149959.72
2114,119882.34
2115,151497.14
2116,144192.55
2117,131922.67
2118,107708.15
2119,136524.33
2120,131922.16
2121,135521.56
2122,129795.125
2123,91310.24
2124,170442.77
2125,131974.83
2126,137261.73
2127,167802.06
2128,129334.516
2129,132964.12
2130,142338.45
2131,155216.36
2132,138423.02
2133,128154.03
2134,121726.766
2135,90105.37
2136,100623.56
2137,134424.7
2138,141446.34
2139,157282.27
2140,132247.22
2141,142776.45
2142,137376.67
2143,162442.08
2144,100138.125
2145,142716.5
2146,180993.28
2147,172146.83
2148,132305.08
2149,160347.5
2150,217755.78
2151,136627.62
2152,178504.42
2153,164652.44
2154,107742.47
2155,164317.61
2156,244039.66
2157,245524.42
2158,245350.56
2159,217971.61
2160,181255.12
2161,272785.4
2162,449396.62
2163,344608.62
2164,247186.72
2165,180529.08
2166,162635.12
2167,226613.06
2168,184774.86
2169,174180.17
2170,212785.25
2171,142843.75
2172,147659.69
2173,170179.17
2174,236623.48
2175,302824.47
2176,294174.0
2177,213500.53
2178,210275.12
2179,125363.11
2180,173669.89
2181,172236.94
2182,194574.73
2183,193650.88
2184,151541.52
2185,121207.625
2186,158629.11
2187,164805.38
2188,163324.44
2189,287908.72
2190,14849.3125
2191,93511.37
2192,118375.69
2193,107618.66
2194,120302.4
2195,130205.08
2196,117899.914
2197,130428.41
2198,141176.44
2199,189772.72
2200,129907.98
2201,138806.34
2202,166974.22
2203,157321.47
2204,171405.8
2205,150292.9
2206,164454.47
2207,223987.1
2208,235991.25
2209,191170.55
2210,114240.26
2211,116994.95
2212,142903.47
2213,117099.7
2214,137478.66
2215,137893.55
2216,148362.1
2217,111413.484
2218,103369.29
2219,115379.99
2220,86442.63
2221,310887.94
2222,276731.56
2223,264934.38
2224,210765.92
2225,134410.47
2226,206126.1
2227,188854.75
2228,269470.94
2229,243744.47
2230,155354.17
2231,183020.17
2232,194220.55
2233,195780.22
2234,268264.53
2235,187092.23
2236,239715.62
2237,389934.66
2238,179959.47
2239,67443.914
2240,177166.39
2241,162680.66
2242,136356.22
2243,130356.17
2244,106423.27
2245,133880.97
2246,157956.28
2247,143572.55
2248,121746.22
2249,132172.39
2250,134957.86
2251,126045.055
2252,178908.69
2253,155264.92
2254,156035.83
2255,194173.84
2256,167416.66
2257,211603.38
2258,165011.92
2259,181689.38
2260,134858.2
2261,176002.88
2262,190493.1
2263,394778.62
2264,572440.25
2265,168455.72
2266,294599.7
2267,290785.84
2268,352124.44
2269,172071.81
2270,189479.58
2271,256296.6
2272,193311.66
2273,151127.64
2274,193474.16
2275,197618.03
2276,170483.23
2277,226897.69
2278,148141.78
2279,113685.01
2280,130561.01
2281,165268.19
2282,189908.58
2283,132476.83
2284,134859.06
2285,150397.69
2286,129151.67
2287,323053.38
2288,260406.14
2289,325339.22
2290,457160.2
2291,315067.7
2292,373631.75
2293,471524.56
2294,354991.28
2295,536541.8
2296,313719.34
2297,286547.44
2298,323283.44
2299,411798.2
2300,329823.2
2301,339933.03
2302,259344.45
2303,203713.16
2304,229048.19
2305,172546.28
2306,167664.5
2307,176158.4
2308,193224.19
2309,243568.53
2310,195876.34
2311,186044.8
2312,155275.22
2313,155863.12
2314,151186.52
2315,185877.66
2316,242054.16
2317,191236.4
2318,159415.97
2319,172246.98
2320,163502.31
2321,240342.23
2322,165083.11
2323,177996.39
2324,179167.81
2325,213120.53
2326,169956.08
2327,188469.86
2328,215533.02
2329,174570.33
2330,176589.48
2331,328598.7
2332,327214.2
2333,339672.3
2334,272661.97
2335,237384.58
2336,298027.72
2337,187914.52
2338,271689.5
2339,245684.83
2340,441289.94
2341,321841.62
2342,200429.42
2343,238451.61
2344,178394.97
2345,206711.73
2346,184140.73
2347,176803.36
2348,199158.98
2349,168557.48
2350,292287.9
2351,252720.75
2352,239597.36
2353,253597.5
2354,150360.42
2355,139965.81
2356,145427.3
2357,172401.19
2358,185253.1
2359,142039.22
2360,115172.21
2361,153463.03
2362,237379.6
2363,131182.38
2364,191782.36
2365,201011.75
2366,189175.67
2367,173337.05
2368,193092.56
2369,216645.97
2370,168358.89
2371,154468.78
2372,199010.5
2373,234709.61
2374,374089.44
2375,227004.45
2376,285930.47
2377,304634.28
2378,151749.03
2379,218977.64
2380,154272.3
2381,181007.69
2382,234729.9
2383,198845.84
2384,234220.25
2385,178729.83
2386,119902.86
2387,153333.45
2388,90293.01
2389,138626.77
2390,143851.44
2391,142221.94
2392,118504.56
2393,196275.38
2394,142840.14
2395,240793.16
2396,148053.61
2397,261091.34
2398,140358.02
2399,28266.188
2400,79690.79
2401,106287.9
2402,162869.72
2403,144749.5
2404,171683.97
2405,195357.16
2406,153519.6
2407,141870.66
2408,140142.5
2409,125318.91
2410,171030.39
2411,138235.0
2412,179849.69
2413,148478.81
2414,176793.9
2415,145111.69
2416,141209.19
2417,135478.2
2418,159347.34
2419,150272.36
2420,146881.66
2421,143237.42
2422,128445.766
2423,110698.09
2424,160651.77
2425,214663.89
2426,158651.8
2427,142317.95
2428,207332.89
2429,136903.53
2430,140591.86
2431,128007.766
2432,156824.0
2433,150873.17
2434,150971.9
2435,168765.34
2436,66772.28
2437,122315.81
2438,156937.48
2439,120811.28
2440,145754.05
2441,131440.72
2442,137792.38
2443,158092.44
2444,122011.234
2445,110465.71
2446,147709.53
2447,178907.17
2448,133470.77
2449,121985.29
2450,135667.5
2451,132983.22
2452,213158.66
2453,135764.4
2454,123418.25
2455,152547.56
2456,108342.9
2457,122707.81
2458,154874.22
2459,107194.47
2460,161783.0
2461,144199.39
2462,143892.5
2463,120218.65
2464,191643.17
2465,120801.58
2466,125624.586
2467,163782.98
2468,80587.57
2469,140339.05
2470,188576.6
2471,281146.97
2472,172180.97
2473,149044.8
2474,55731.055
2475,229933.27
2476,135334.53
2477,128153.234
2478,143033.84
2479,156766.75
2480,165513.42
2481,149124.75
2482,149314.25
2483,143200.45
2484,153993.42
2485,118747.84
2486,183042.16
2487,228550.88
2488,163487.28
2489,156135.55
2490,144982.6
2491,109332.484
2492,172657.98
2493,149821.17
2494,154553.94
2495,111515.125
2496,213903.69
2497,158940.14
2498,148740.97
2499,97343.625
2500,142666.5
2501,136444.53
2502,142739.97
2503,84248.05
2504,225910.66
2505,237217.95
2506,308855.22
2507,334673.4
2508,305518.94
2509,219100.73
2510,298081.84
2511,165726.47
2512,191254.08
2513,190150.67
2514,263711.1
2515,147766.16
2516,158511.14
2517,136971.98
2518,163724.94
2519,199533.3
2520,203648.8
2521,170667.81
2522,244958.81
2523,136222.55
2524,155780.88
2525,147392.4
2526,136092.84
2527,122803.8
2528,135908.28
2529,124418.42
2530,115146.97
2531,227500.23
2532,247142.28
2533,172777.72
2534,240798.72
2535,244473.9
2536,236017.81
2537,228650.36
2538,173663.45
2539,158229.92
2540,155464.72
2541,170085.98
2542,166742.97
2543,154986.05
2544,125969.56
2545,150311.62
2546,142928.06
2547,156006.75
2548,172512.22
2549,176970.64
2550,676088.2
2551,138069.47
2552,156400.83
2553,129156.52
2554,128158.46
2555,125121.57
2556,125207.3
2557,136073.9
2558,153056.48
2559,115279.234
2560,122982.38
2561,143665.1
2562,141289.72
2563,142790.45
2564,161205.23
2565,114110.98
2566,162569.12
2567,104864.21
2568,190534.5
2569,193001.08
2570,109956.58
2571,179860.9
2572,166037.52
2573,252504.25
2574,262041.38
2575,137505.22
2576,116641.984
2577,150356.8
2578,102346.766
2579,93096.195
2580,130091.875
2581,146897.5
2582,124730.87
2583,307143.06
2584,195559.52
2585,143726.36
2586,203582.64
2587,226488.17
2588,160050.92
2589,187063.22
2590,209549.9
2591,254585.75
2592,219482.03
2593,243764.4
2594,170684.27
2595,164865.73
2596,316793.7
2597,167370.75
2598,241249.75
2599,300017.94
2600,136951.1
2601,170109.48
2602,120712.31
2603,113737.15
2604,82551.83
2605,103501.26
2606,162365.33
2607,263904.8
2608,211537.28
2609,165008.16
2610,140322.55
2611,187665.22
2612,183114.92
2613,138389.14
2614,146240.7
2615,162553.3
2616,174264.86
2617,196069.9
2618,267425.3
2619,236775.45
2620,190878.28
2621,195771.64
2622,183741.11
2623,233696.94
2624,346532.0
2625,268194.9
2626,163802.34
2627,163139.94
2628,460713.75
2629,568968.06
2630,332591.38
2631,578942.75
2632,358154.88
2633,277211.25
2634,343143.66
2635,165612.62
2636,185124.75
2637,165452.45
2638,260875.84
2639,232820.31
2640,161964.27
2641,134255.66
2642,166720.97
2643,134311.3
2644,139451.42
2645,115787.7
2646,104598.82
2647,124090.36
2648,158458.86
2649,147002.69
2650,155968.17
2651,147973.73
2652,362742.5
2653,274447.75
2654,204798.2
2655,364615.7
2656,300023.0
2657,328964.2
2658,331569.8
2659,274899.25
2660,412658.75
2661,356952.84
2662,302518.7
2663,285575.56
2664,222653.39
2665,332414.06
2666,225019.25
2667,175205.84
2668,186725.05
2669,164519.72
2670,322000.8
2671,185228.03
2672,194010.62
2673,194697.06
2674,211540.34
2675,139305.6
2676,173124.9
2677,214479.44
2678,357753.25
2679,231259.38
2680,288392.1
2681,468507.2
2682,389214.7
2683,573422.6
2684,295197.56
2685,267026.88
2686,194562.39
2687,334703.38
2688,193651.92
2689,167610.27
2690,415116.06
2691,177471.17
2692,162925.77
2693,208485.8
2694,142074.19
2695,172054.22
2696,172858.64
2697,185168.14
2698,241467.28
2699,160422.0
2700,165891.9
2701,171079.31
2702,110688.92
2703,152311.14
2704,151137.47
2705,131942.77
2706,131236.17
2707,115269.016
2708,154156.64
2709,110604.89
2710,155885.69
2711,295247.47
2712,359700.94
2713,160491.16
2714,176123.48
2715,152252.23
2716,157920.81
2717,194133.58
2718,214994.1
2719,139393.0
2720,190647.03
2721,136703.12
2722,164214.95
2723,169754.95
2724,132668.28
2725,129256.68
2726,147265.36
2727,157691.81
2728,197512.16
2729,170040.5
2730,140590.8
2731,151192.17
2732,135808.6
2733,174806.39
2734,175086.95
2735,132208.69
2736,151081.81
2737,146602.48
2738,152292.72
2739,175412.17
2740,172680.3
2741,170401.69
2742,168329.25
2743,168428.31
2744,183953.28
2745,142232.78
2746,141582.9
2747,144882.03
2748,144397.62
2749,134811.8
2750,126753.83
2751,147600.88
2752,178038.64
2753,151616.16
2754,294203.53
2755,128263.945
2756,87768.664
2757,87492.766
2758,75701.16
2759,153280.45
2760,138621.55
2761,156243.94
2762,159335.4
2763,209615.66
2764,155565.25
2765,371342.0
2766,134736.0
2767,35606.703
2768,115368.04
2769,148346.72
2770,158955.52
2771,133125.1
2772,131730.19
2773,162064.06
2774,152641.2
2775,128645.45
2776,162809.66
2777,147853.02
2778,139397.88
2779,97218.92
2780,96271.12
2781,94151.52
2782,115290.74
2783,113525.62
2784,127118.06
2785,162234.34
2786,52295.39
2787,143414.08
2788,97278.54
2789,197334.12
2790,78011.34
2791,146282.16
2792,65134.15
2793,247309.03
2794,111155.66
2795,142887.81
2796,140529.06
2797,231505.05
2798,130650.94
2799,113750.89
2800,77442.53
2801,143529.3
2802,140885.78
2803,172383.27
2804,156084.11
2805,70664.58
2806,88854.13
2807,155673.67
2808,164214.97
2809,146502.08
2810,150278.67
2811,166416.11
2812,158204.83
2813,170795.33
2814,157298.22
2815,113666.16
2816,288855.62
2817,207227.88
2818,130885.11
2819,169609.03
2820,144152.62
2821,125187.48
2822,169072.08
2823,298423.66
2824,172480.22
2825,125239.48
2826,145103.38
2827,151815.55
2828,233192.0
2829,223716.81
2830,244489.6
2831,163368.12
2832,266530.75
2833,365381.34
2834,236060.58
2835,213292.88
2836,204824.03
2837,157424.38
2838,142398.73
2839,183315.52
2840,180041.84
2841,195978.67
2842,193290.31
2843,162390.77
2844,198971.23
2845,139342.72
2846,188638.42
2847,174640.72
2848,238108.0
2849,187602.45
2850,299154.25
2851,219962.2
2852,269486.62
2853,212668.08
2854,143273.69
2855,188019.73
2856,185694.67
2857,190153.06
2858,192626.75
2859,163751.69
2860,142879.28
2861,164734.03
2862,204874.9
2863,128486.36
2864,233222.11
2865,144001.16
2866,152943.81
2867,124893.51
2868,125632.5
2869,155737.89
2870,167570.0
2871,70080.375
2872,70618.98
2873,120837.67
2874,120805.64
2875,132110.81
2876,191759.61
2877,150819.5
2878,172447.28
2879,161112.47
2880,124874.06
2881,149978.61
2882,161717.66
2883,167426.17
2884,223349.86
2885,171613.19
2886,214712.72
2887,130359.94
2888,126939.33
2889,85048.195
2890,94255.055
2891,145219.62
2892,63643.72
2893,10908.203
2894,91791.91
2895,268416.6
2896,286978.62
2897,245939.38
2898,144362.94
2899,202655.88
2900,191678.16
2901,218361.22
2902,169977.98
2903,404368.1
2904,400410.25
2905,122320.1
2906,208615.06
2907,139321.73
2908,163570.9
2909,157458.55
2910,110341.234
2911,105894.12
2912,163478.45
2913,137268.03
2914,107968.086
2915,127998.59
2916,109101.46
2917,179118.11
2918,135212.36
2919,218428.6
